,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
301,71.5202,42.2817,1.96179,90.0091,72.7023,1.01305,113.057,2.59627,1.73805
302,54.2302,44.4015,2.10622,87.4773,52.4854,2.16013,25.5816,0.619243,2.42763
303,147.66,72.9524,1.57887,149.757,45.2134,0.574277,128.374,1.78776,1.30582
304,85.1195,55.8175,2.21632,94.1862,40.0307,1.25897,72.1417,1.38368,1.70461
305,73.2891,32.3819,1.63826,64.6569,50.0369,0.162076,41.4867,1.78592,2.37324
306,54.3458,37.8676,1.24496,136.943,84.1401,2.09289,78.2401,0.970777,1.30306
307,61.1946,54.2785,2.4497,56.3851,48.6571,1.64877,55.7228,1.92687,1.31681
308,118.369,53.5769,1.83734,327.888,232.96,2.66661,46.3809,0.60564,0.988149
309,62.5158,33.7786,1.99339,133.952,115.182,2.14122,48.3155,1.24046,1.01973
310,93.5573,35.7462,1.44445,143.796,116.371,1.48329,92.0878,0.67659,0.791675
311,69.3495,59.9878,0.775376,124.969,80.9894,1.18094,92.5275,1.32767,1.30715
312,91.8855,60.9749,1.56324,79.0055,47.4987,2.11063,184.147,2.90788,1.35829
313,156.891,139.995,2.69538,201.142,46.0152,2.73145,116.419,0.763689,1.15548
314,125.022,112.776,2.59807,68.069,35.512,2.58549,102.483,1.3107,0.856661
315,140.592,35.7616,2.31899,96.4296,39.2629,1.50737,63.2258,1.09536,2.2799
316,34.9472,31.9074,1.09917,103.241,79.82,1.52625,93.1667,2.97955,0.58663
317,78.5862,38.5454,1.49825,37.8336,30.4307,0.437502,99.9619,1.95402,2.96645
318,62.4388,54.8428,2.57935,180.926,108.991,2.73819,71.2852,0.858669,0.608732
319,153.172,47.7828,2.7536,105.212,102.258,2.53789,54.8153,0.991877,1.35954
320,135.288,58.1511,2.85729,45.9534,32.7896,1.70503,108.779,1.31487,1.95312
321,135.865,45.058,1.48553,83.2096,43.2635,2.21913,73.0369,2.47582,1.53586
322,41.0232,30.1123,1.7236,82.1134,38.6221,2.59451,79.1671,2.21963,1.83151
323,77.8448,36.7272,2.08775,42.3309,36.2595,2.04177,58.8577,1.17459,2.10299
324,88.3419,34.4472,1.95819,60.1698,34.5315,1.34517,12.9681,1.83922,2.47304
325,93.0225,30.799,1.66182,89.4074,47.5396,1.48043,42.3126,2.9799,1.60327
326,162.453,145.723,2.79516,203.648,41.7626,1.97685,111.399,1.0468,0.604257
327,68.1898,44.7673,1.92278,107.224,81.74,2.21038,24.2664,1.29134,1.1062
328,40.3445,37.9669,2.88592,72.3103,71.3425,3.05067,23.7884,1.97609,1.56707
329,70.2162,48.632,1.89335,326.053,247.481,1.03569,113.959,1.05667,0.595931
330,107.162,64.5583,2.32972,108.746,32.4446,1.60615,67.4732,1.86897,1.33189
331,87.1242,37.4228,1.80583,129.969,69.5025,2.60046,18.4227,1.54347,1.77447
332,52.2956,34.9646,2.69012,89.6459,66.2728,2.1811,66.6728,3.06406,0.704651
333,37.2117,36.3398,0.603558,83.1547,54.1987,1.04753,102.045,2.31464,0.648402
334,106.468,62.5736,1.95267,90.3649,66.7928,1.26901,60.1117,1.20217,1.09753
335,77.4875,73.2014,2.62278,149.386,102.029,2.60558,118.504,1.10694,0.558005
336,43.9154,35.2763,2.38524,88.6243,77.6034,2.41161,72.5838,1.56399,1.71629
337,206.997,203.409,2.29048,192.536,160.279,2.51342,57.2839,0.765836,0.656175
338,60.9034,34.5838,0.398966,86.7115,71.8831,1.57492,49.9745,2.88227,1.31165
339,46.3971,30.1354,1.27546,101.847,49.9045,2.43431,71.3484,1.59952,1.8285
340,58.533,57.3709,2.57698,52.8087,45.4747,0.702675,69.0614,1.61586,2.54433
341,60.279,58.1171,3.03072,49.12,40.282,2.03868,83.3262,2.93832,1.86966
342,82.5048,39.5093,2.60477,69.2813,59.2687,2.38577,68.3738,1.46673,1.18259
343,93.9581,71.0641,2.31546,154.494,95.836,1.32037,109.319,0.660904,0.857926
344,53.2332,45.409,1.76352,154.279,129.379,2.79186,54.6867,1.06346,0.608937
345,70.0509,63.1084,0.783632,136.924,100.376,0.550346,47.4257,1.49111,1.43769
346,60.0276,42.8152,2.59953,157.078,69.4511,2.63138,39.3356,1.34776,1.7538
347,105.995,34.9068,1.71202,51.3401,32.1407,1.92907,79.5086,3.06901,1.56621
348,49.2458,37.7974,1.54433,40.9916,34.6802,1.78754,71.3802,2.91683,1.61953
349,54.5768,40.2276,2.98082,123.185,54.4614,1.75187,92.1402,1.38874,2.43041
350,115.32,32.2304,1.39044,162.049,151.724,1.67444,55.8392,1.00204,2.07172
351,77.9163,32.0051,0.495443,98.1163,48.7034,0.495651,12.2397,1.50443,1.57996
352,91.4108,39.2899,0.44044,135.262,129.794,1.7488,48.3682,0.967138,0.980848
353,72.6783,33.2346,0.320807,81.9252,79.509,0.487453,5.18656,1.85963,1.2541
354,40.9788,30.8578,0.29067,80.6122,66.83,2.77782,29.8212,1.57164,2.08758
355,108.85,84.0111,1.54902,151.57,68.4703,2.20462,113.066,0.718167,1.48162
356,169.032,42.8029,2.51736,178.971,83.1482,2.32547,15.1071,0.833296,0.595424
357,90.7444,38.7551,1.55367,125.312,119.743,2.23267,15.6108,1.33884,1.15469
358,77.9213,37.3517,1.57514,99.1742,79.9632,2.43266,108.075,1.47132,0.622356
359,105.643,73.3507,2.50333,126.588,73.2906,2.98928,139.698,1.27814,1.5073
360,121.142,102.06,1.27712,49.5748,32.1499,1.77494,72.245,1.81546,2.16347
361,110.252,72.9432,2.49999,62.8203,45.5264,2.10813,121.527,1.38879,1.14957
362,66.5994,51.0977,0.74328,54.7928,53.9833,1.94891,53.9633,1.82577,1.61186
363,46.6962,43.6961,2.17408,72.1863,60.3003,1.48802,53.3883,1.73562,1.73488
364,47.8364,46.9528,2.02815,87.5995,33.018,0.846676,87.1137,3.04062,0.593356
365,62.8265,50.5227,0.573076,188.031,127.144,0.692745,48.0627,0.868364,1.4502
366,74.9089,59.6391,0.675367,39.62,39.5217,1.04093,40.7662,2.36437,3.58727
367,76.3576,57.2952,0.590518,86.1196,64.1064,0.929583,21.7443,2.10585,2.34118
368,84.2234,38.657,0.683636,78.9759,50.0146,0.54911,55.2703,3.13241,1.31058
369,164.915,130.856,0.511036,271.103,118.862,0.884978,52.951,1.08431,0.647426
370,78.6158,74.4834,1.59363,65.6151,65.5646,1.55273,145.873,1.46738,0.711112
371,194.132,58.4958,2.05792,196.723,50.0189,2.23284,13.3413,0.915583,1.37628
372,50.7005,45.54,1.57582,94.8991,71.8808,2.97994,67.3573,1.16472,1.4235
373,49.5303,44.6153,0.337961,53.7155,48.0479,2.09654,29.938,2.35156,2.70773
374,145.23,65.5129,1.96165,36.2979,30.0074,2.19125,84.8625,2.56827,2.23167
375,97.4967,43.6356,1.61654,130.58,54.973,2.12654,34.8496,1.37781,1.76977
376,133.541,49.0407,1.27136,209.062,51.0792,2.21731,19.3828,1.57812,0.971096
377,49.8978,48.1486,1.31631,82.0553,63.0557,0.82315,25.0201,2.07773,2.25393
378,92.2534,31.5353,1.43412,52.5736,38.6755,1.05652,26.0589,2.58501,0.881526
379,69.4591,55.9834,0.982182,97.4954,59.779,1.81411,235.17,0.869884,1.08914
380,78.4099,41.6862,1.70382,98.4963,80.0479,1.80069,74.0065,0.823325,2.51576
381,82.1871,44.3688,2.82563,53.9548,39.5915,1.60451,47.3398,1.20937,2.42356
382,66.8664,35.3169,2.84139,72.1059,30.2227,2.35109,93.7067,2.20633,2.30162
383,61.7146,32.812,2.35946,79.6207,35.2686,1.42242,124.429,1.71314,1.35993
384,78.8923,63.2452,1.29997,89.6875,72.8258,0.536856,28.2048,2.0035,1.27646
385,42.6396,32.3202,2.8623,168.632,39.8901,1.54925,128.795,1.14107,2.57765
386,61.151,54.2622,1.70605,129.875,75.3022,2.42893,68.8118,1.8603,1.01989
387,242.865,159.769,2.37157,170.786,71.2653,1.43625,32.9072,1.13924,1.79452
388,114.162,68.8922,2.57194,129.641,84.9972,1.90194,83.2972,1.73224,0.610467
389,94.1736,37.1992,1.3609,49.8437,37.0248,2.45837,49.3855,2.79069,1.93632
390,118.819,49.4499,1.3908,78.0324,62.1534,0.951579,94.3176,1.19774,1.47295
391,74.6767,60.8091,1.73176,62.3914,41.7797,2.56473,93.7003,0.937855,2.43003
392,94.8763,32.2528,1.58832,64.41,51.6897,2.10538,74.5938,1.96267,2.28264
393,82.1826,61.6592,0.760748,90.9769,49.356,2.56888,58.4882,2.4265,1.95722
394,44.5823,41.3558,1.94727,82.3216,53.76,2.69605,98.009,3.08259,1.70665
395,129.752,47.2574,1.31032,327.238,301.161,2.2719,90.638,0.544266,0.710324
396,141.597,69.5117,1.26937,63.2195,43.1078,1.06766,74.288,1.89384,1.28669
397,40.8149,37.5674,0.997811,117.406,85.9068,2.25868,34.054,1.6431,1.09915
398,39.2619,36.2427,1.54804,63.8875,59.8928,0.460034,83.787,1.3639,1.93721
399,82.0199,66.5462,2.03639,108.904,44.9447,0.871259,66.8031,1.37619,0.994739
400,80.9074,45.213,1.83018,38.3205,32.2043,2.63057,93.4382,1.72783,1.64832
401,70.5073,58.7174,1.35823,96.5516,66.6606,0.68048,31.8497,1.40818,1.83382
402,74.7476,65.1258,1.79882,80.2042,51.642,2.53163,22.7531,2.04284,1.23532
403,178.905,99.687,1.51094,313.764,133.739,2.01716,57.3512,0.97968,0.699415
404,32.8215,30.0427,2.31667,92.0589,80.4148,2.44668,41.2275,1.64671,0.817972
405,121.488,105.863,2.39329,56.2248,41.1128,0.371058,46.6687,2.30411,0.997894
406,73.3287,55.6577,2.26313,105.403,101.918,1.78558,31.4069,1.2216,0.997465
407,82.9169,39.8016,1.63298,145.348,133.65,0.789298,37.7863,0.717795,1.82726
408,66.2915,55.9876,0.473732,77.75,34.6278,1.96373,66.7144,2.77761,1.59508
409,121.177,108.64,1.02153,60.8248,56.179,2.33272,116.965,1.34201,1.89432
410,115.586,42.3414,0.907994,60.229,46.546,0.941548,53.2048,1.7454,1.63943
411,90.4848,61.0151,0.867923,100.405,45.6348,0.383301,66.0224,2.02529,1.14935
412,39.2159,32.9263,1.62355,109.517,71.8054,0.877732,15.5939,1.08681,1.45962
413,75.363,44.0706,2.05644,53.0846,43.5998,2.49718,26.0494,2.10795,1.16965
414,93.2144,55.2965,0.855469,136.309,103.155,1.09595,42.1724,1.36194,0.594401
415,125.902,63.0526,0.634606,114.702,47.4242,0.62344,41.2133,1.12268,1.31485
416,48.0244,34.4488,0.706528,65.9052,35.2105,0.437418,17.9253,2.91209,3.88348
417,48.987,33.2527,2.20419,122.389,97.8823,1.79526,146.026,0.75069,1.67497
418,58.3412,44.4981,1.17587,140.695,96.1204,2.09555,92.3835,2.12522,0.71329
419,131.616,120.649,2.73746,136.969,39.5299,1.90997,74.3833,2.06463,1.06727
420,36.1674,33.2339,1.78975,95.6707,66.5173,1.34341,121.894,2.04774,1.81172
421,42.7603,37.2253,0.933979,91.2886,41.89,2.02476,149.851,1.27162,1.92902
422,57.7109,42.5858,1.53987,68.9641,61.9,0.803675,5.34991,2.84779,2.11549
423,149.173,59.9652,2.10415,137.43,76.8028,2.1523,320.811,0.806176,1.51939
424,83.4191,48.5636,0.827799,99.1633,44.3151,1.70536,60.3665,1.53927,2.0075
425,96.7154,43.9276,0.777253,111.479,34.3044,1.61896,9.99947,3.00756,2.98248
426,143.289,82.7663,0.858071,152.602,97.6938,1.17406,68.0169,1.99936,1.22821
427,96.4319,70.4307,2.50657,68.1788,62.4187,1.96991,73.7347,0.789368,1.30356
428,87.5701,45.2979,1.47002,105.56,79.4376,1.26434,114.807,0.946847,0.996384
429,45.1764,37.8905,0.590862,67.0392,54.2361,1.47877,75.9036,2.77345,1.00451
430,169.367,39.9666,1.78187,181.06,143.807,2.48249,243.846,0.590629,1.10441
431,174.524,90.6837,1.67534,105.641,63.7174,1.43808,98.5969,2.78665,1.36252
432,81.369,48.4404,1.47208,134.219,78.2662,1.49595,59.8056,1.18635,1.23165
433,122.362,63.4836,1.56835,213.903,139.584,2.88484,44.6583,0.789441,0.909127
434,37.9705,30.9075,0.465415,68.4811,45.3601,0.968718,78.566,1.27514,2.53121
435,76.7403,31.1408,1.46699,126.349,110.456,0.938547,111.667,0.968504,1.60055
436,77.044,32.8318,0.682681,98.0332,54.0843,1.63408,103.303,2.70166,1.83341
437,68.8606,67.6653,1.04022,55.1759,40.5325,0.234853,52.0765,2.60305,1.08714
438,53.9314,32.0761,1.05856,105.904,77.1211,2.78318,76.069,2.02717,1.1441
439,78.1568,53.8141,2.03893,141.994,36.3945,2.51595,74.6043,1.53285,0.887074
440,52.4362,47.008,0.0720477,63.0006,40.8021,0.357094,25.9196,2.18595,2.7154
441,87.2609,57.3511,1.01193,115.52,43.0764,0.867017,10.6351,0.924149,2.10961
442,46.7766,43.5094,0.997257,85.0204,73.9437,1.32643,30.1046,2.93117,1.78427
443,64.4975,38.8709,1.91394,91.1163,81.8982,1.35977,45.3695,1.35887,1.4161
444,69.3543,58.5095,1.60101,35.9198,34.9014,0.624087,115.956,2.58948,1.19824
445,87.9214,37.8439,1.88807,100.726,37.1822,1.41563,33.5282,2.08676,1.51752
446,66.8241,44.7537,2.20129,124.854,114.698,1.9489,41.4361,1.54093,1.32839
447,83.042,75.7565,0.461349,116.49,31.3121,1.03507,83.7845,2.69529,1.76271
448,79.3695,65.4869,1.67487,102.212,46.9183,1.71238,135.534,0.752401,1.75338
449,56.5464,37.8751,1.51265,120.71,94.3742,2.29102,85.6026,0.843875,1.67845
450,90.4743,70.4624,2.82988,69.0163,44.5099,2.04109,28.8393,1.73401,1.29981
451,61.6586,52.4261,2.44857,78.5744,47.924,1.81875,19.723,2.24412,1.20393
452,94.3474,55.9656,1.34464,43.9297,40.0151,0.927143,90.5043,1.57231,0.837778
453,107.151,36.593,1.61902,71.6951,40.8849,1.86288,78.5173,1.71267,1.53448
454,54.9515,51.7324,0.507829,92.6891,52.7449,1.39005,45.3917,3.20108,1.8328
455,49.3956,36.6088,1.98247,50.6982,35.2369,2.5421,44.654,1.82078,1.90391
456,82.5914,41.5686,2.15719,75.5578,50.8887,2.29247,111.891,0.932277,1.6355
457,37.3085,33.7517,1.81435,108.323,58.7746,1.49742,13.4714,2.05902,3.24658
458,140.625,39.4763,1.1059,180.52,47.8666,1.70638,48.5148,1.61285,1.33277
459,94.5972,39.6533,2.22529,112.408,104.922,2.13698,38.3195,0.892246,1.84771
460,123.073,40.6296,2.92386,123.065,78.6855,2.62093,62.4917,0.850797,0.962239
461,108.495,33.4735,2.1799,114.263,53.2159,2.90399,28.72,1.55555,1.25601
462,82.3575,53.5202,0.966632,116.188,54.5538,1.22198,27.7176,1.31234,0.775811
463,55.4189,34.2052,0.842646,121.207,36.2208,0.527729,74.3466,1.98188,2.09979
464,57.1527,36.6816,1.50396,85.2413,79.0065,2.12663,47.676,1.50233,1.42351
465,120.455,103.08,1.14902,73.9203,48.2351,1.64023,53.2625,1.32666,1.10977
466,39.7069,36.85,0.783192,50.8481,36.1967,0.155887,95.3972,1.00084,1.44843
467,67.3297,57.7488,1.06917,79.9953,42.8766,1.14684,94.1521,0.919765,1.56291
468,41.1103,37.1485,1.31381,58.7084,48.5613,1.0726,154.913,2.11891,2.29401
469,47.2499,31.775,1.29962,148.225,95.8959,1.91653,91.2547,2.06357,0.968608
470,96.9626,32.831,0.869908,39.0016,33.5652,2.37329,49.4835,1.96201,2.0581
471,55.0919,46.516,1.20878,63.7704,50.8172,1.41761,35.5319,2.14719,2.95004
472,69.6102,61.5117,2.65351,109.895,102.063,1.66956,58.077,1.10915,1.12516
473,111.341,44.8211,0.799828,121.978,30.0571,0.550035,40.4076,1.72418,1.73815
474,53.1851,41.3419,2.32649,139.095,46.8934,2.10577,107.744,1.90573,1.78691
475,79.7173,50.019,1.07649,137.481,119.921,1.95191,75.9507,0.767851,2.64197
476,214.535,60.7539,1.33072,74.7225,68.3968,0.509753,92.2982,2.27428,0.924315
477,50.6297,38.3246,1.42778,188.532,34.9954,1.66498,190.805,3.04229,1.11192
478,89.7726,80.7533,2.97179,198.04,147.931,3.0087,61.2205,0.79065,0.994557
479,38.9673,35.4246,1.1474,49.6105,36.6308,1.40763,133.485,1.5658,3.17021
480,61.6993,39.1804,1.56133,58.5138,40.5884,2.43153,100.665,1.87725,2.04217
481,76.7346,61.8222,1.14542,74.9164,53.3811,0.797132,29.0545,3.07822,1.78696
482,84.3406,52.6167,0.49687,81.2553,52.5227,1.08151,26.9389,2.68645,2.01588
483,54.7722,39.2425,2.06092,72.2888,61.9769,0.867561,52.5847,1.31897,0.714741
484,50.693,45.3254,2.43979,104.267,80.3289,1.55175,83.2226,0.642454,2.50141
485,113.235,49.6349,2.52323,149.786,77.1774,2.71567,25.7963,1.14855,1.25339
486,51.9058,31.5593,2.32134,76.5232,37.9224,1.23182,39.3737,2.26706,2.86243
487,70.6711,41.7904,2.42553,102.363,82.4956,2.06369,60.1931,0.89154,1.61193
488,71.4891,61.5561,2.43806,68.2198,56.4555,1.35667,60.2235,2.38551,1.75254
489,121.683,35.8997,1.06354,72.43,54.7374,1.63183,98.9483,1.34605,2.33293
490,50.1389,39.4771,1.17583,56.2506,53.4418,0.694392,39.8581,2.17266,3.59117
491,61.6222,51.8781,0.439154,58.5246,38.2485,0.839288,85.1009,2.34414,1.58982
492,82.592,34.8481,0.868735,177.644,98.8986,1.25895,18.5931,1.15353,1.43135
493,37.8775,36.2113,2.93824,63.7074,37.2989,2.75931,37.2202,1.15167,1.64038
494,59.1324,40.3558,1.44839,47.4075,35.3664,1.85103,98.4749,2.02178,2.02762
495,47.062,39.5214,0.693744,65.07,50.6624,1.70049,33.6782,3.1172,0.862063
496,124.017,60.8045,1.18924,103.675,42.9136,1.47472,124.766,1.16424,1.18665
497,60.8907,31.0195,2.30641,112.58,44.9815,1.88719,81.7098,1.48344,2.00136
498,72.8011,46.9496,0.999123,56.6724,38.4195,2.71464,64.3933,0.879333,2.68394
499,95.3908,35.6863,1.82039,116.684,90.3442,1.36779,18.4267,1.30043,1.50878
500,57.4361,41.187,1.33836,400.699,337.661,1.50476,62.8112,1.11024,0.636524
501,162.442,65.0843,2.57369,132.292,31.6678,1.65933,54.0968,2.63142,0.749979
502,83.8315,30.9093,1.67519,59.2991,57.7786,0.909203,32.7116,2.55132,2.55926
503,95.2469,44.1651,2.40403,107.872,38.6637,2.48546,53.8477,2.22634,0.768855
504,91.6102,62.7688,2.28899,72.838,30.3175,2.25393,13.4518,1.86218,1.71538
505,90.2712,45.9898,2.70757,64.0133,58.9769,2.62248,72.1525,2.5223,1.10703
506,57.1854,31.3814,1.38209,101.297,93.2401,2.74478,24.2886,1.39407,1.61798
507,72.0231,37.0184,2.70278,85.4439,45.9984,2.13347,124.219,0.910647,1.55492
508,54.4722,36.8814,2.00954,64.1473,53.7802,0.624676,37.8752,1.09659,2.34824
509,44.0427,35.7922,1.14777,72.1268,45.1,1.92243,66.7992,2.30815,2.04662
510,231.554,83.4012,1.01311,199.021,35.8088,1.04591,53.4601,0.939323,0.623012
511,120.754,30.0304,1.53933,123.99,123.567,2.02626,109.644,0.93083,2.15919
512,136.18,85.2713,1.91582,114.433,47.1223,1.72489,42.1294,1.45059,1.0933
513,98.1681,86.4713,1.8566,149.162,128.255,2.94306,36.6727,0.632591,0.717303
514,59.7107,46.4231,1.11411,88.6055,87.6583,0.738115,61.693,0.825378,2.03658
515,63.1774,41.2794,0.972645,57.1022,52.9954,2.79296,79.2898,1.48048,3.14552
516,54.4814,42.3063,1.9756,221.239,146.371,2.06967,75.8194,1.18615,1.11818
517,93.1618,78.4785,1.33375,176.166,99.4214,2.94401,23,0.777681,3.02584
518,79.2777,62.9848,1.84884,95.7778,56.8776,0.80923,93.5165,1.57923,1.20784
519,78.0053,54.1306,1.2943,121.041,81.0331,1.1924,75.9979,0.616235,1.4233
520,100.194,56.7561,1.82029,72.6109,49.6546,1.4127,32.745,1.93581,0.81401
521,42.6366,36.3865,1.84873,80.2455,47.7163,2.00205,85.4563,1.96708,2.06524
522,159.742,57.4371,2.48864,151.847,33.5846,1.93005,43.3795,1.68585,1.05402
523,74.9033,49.2596,0.549302,117.274,107.844,0.46194,63.0076,1.03277,1.93466
524,42.5716,33.2017,2.12921,116.155,53.0171,1.29336,88.3017,2.73347,1.72553
525,95.4582,32.49,2.34615,108.07,79.3902,2.09461,84.7589,1.32634,0.812484
526,89.1943,70.3355,2.08835,36.8904,31.4377,1.97521,43.44,2.0337,2.70007
527,84.5077,37.096,1.7751,60.2826,41.6547,2.30547,48.0164,1.97001,1.21373
528,99.7567,55.0172,1.302,103.475,78.2033,1.35953,46.318,1.17651,2.03529
529,37.3197,35.9102,0.202561,36.3879,33.0854,0.254128,24.8121,2.6477,2.89027
530,125.796,38.0607,2.28393,96.6463,41.6922,0.485459,50.5159,1.08898,1.98436
531,74.105,42.3064,0.660296,116.514,66.678,2.23645,53.4777,2.00367,1.80578
532,68.7369,39.3246,2.06502,92.4821,64.2339,0.966069,67.9519,1.01477,2.05667
533,40.3328,34.4584,0.409624,115.323,43.8584,1.57933,19.2333,1.34806,2.13192
534,64.0384,33.5516,0.932772,119.417,66.0315,1.11424,56.9023,1.31257,1.54036
535,51.6649,37.5999,2.05458,113.804,32.9912,0.435791,60.6663,3.24816,0.729339
536,48.6591,37.5171,1.06747,106.896,44.934,1.06148,113.542,1.69249,2.83939
537,90.4885,45.6386,1.74063,209.922,146.16,1.12597,40.3741,0.972742,0.885508
538,46.2521,38.6281,1.72095,143.746,65.5956,1.48389,107.115,2.14015,1.64906
539,96.0874,33.2518,0.543471,89.0226,48.5245,1.3805,71.2818,1.24482,1.57941
540,176.198,56.2786,1.38057,160.172,65.8169,0.624121,94.7075,1.8015,0.934312
541,67.155,52.795,1.56313,76.0449,52.0035,2.35896,60.434,1.8814,1.21677
542,63.383,31.893,1.04472,88.1466,40.7417,2.24813,52.7773,2.33919,2.17425
543,141.547,73.5763,1.68612,144.814,75.6096,2.31483,144.287,0.975681,1.288
544,211.767,63.148,2.38392,373.13,224.236,1.07621,270.843,0.661335,2.08466
545,131.605,84.6136,2.68629,71.2502,35.5256,1.46955,66.2477,1.48607,1.4993
546,56.3135,46.3141,0.162744,93.6647,77.714,0.725357,42.1994,2.04005,1.88741
547,50.9821,34.1366,0.612627,58.6219,51.2236,1.90431,27.0267,3.41251,0.927702
548,129.732,105.696,2.83267,87.5079,78.7983,2.71982,39.6811,1.27487,1.24829
549,65.9077,38.4653,0.533998,62.6862,59.5577,1.94435,58.5552,2.26917,2.42653
550,113.885,37.7435,0.902986,47.4704,40.8549,1.05708,44.2938,2.24315,2.80883
551,203.925,87.252,2.05219,232.083,32.4414,1.7249,71.4333,1.17972,0.639336
552,55.5002,32.4012,1.0917,106.44,81.1655,1.13008,37.1068,0.943554,1.678
553,70.6746,59.0032,2.36975,128.645,37.5705,1.22976,103.022,1.87692,0.908246
554,60.6487,40.796,2.83688,111.509,78.0207,2.68956,59.3248,0.904209,0.890133
555,105.804,48.3812,1.47827,141.784,49.475,0.879462,58.2737,3.6759,1.12107
556,52.4762,34.4348,1.07737,72.4299,67.5206,2.105,58.9912,2.06431,1.8998
557,87.5823,53.4921,0.68705,122.601,57.3989,1.24395,106.614,1.19882,0.76193
558,102.147,61.5417,2.43754,261.618,116.198,2.8952,172.767,0.672955,0.797462
559,107.178,51.8223,2.37888,149.69,85.9426,2.51634,30.3506,1.70723,1.43552
560,107.663,39.4993,0.804883,110.111,101.024,1.36283,79.331,1.23164,1.37554
561,109.539,73.6742,1.57716,78.4068,32.4952,1.10586,50.6296,3.16414,1.24499
562,67.6236,41.0343,0.531534,66.4319,42.5938,1.15453,42.6697,1.63624,1.4604
563,62.6653,50.3152,0.972136,147.85,112.907,2.19211,69.9521,2.89591,1.23495
564,46.5264,31.6512,0.913206,184.953,68.2696,0.697826,100.841,0.831409,0.947333
565,54.349,33.9577,1.78756,127.261,70.4071,1.2676,74.0746,1.56891,2.12978
566,58.589,45.106,0.584718,83.6318,61.2905,0.660452,106.007,2.45517,3.22629
567,62.0297,47.2207,1.14596,71.9936,58.8739,0.560262,73.4986,2.70993,1.54009
568,112.9,42.4368,1.35599,94.7856,71.9279,1.44921,93.4543,0.857392,1.75465
569,79.3602,57.1434,0.696325,64.6021,39.9438,0.45161,75.5334,3.1331,1.95342
570,64.5274,49.5353,1.56765,145.739,135.764,2.72611,73.3965,0.861223,1.51976
571,71.4425,32.2917,2.2977,70.1657,46.47,1.59296,11.766,2.34653,1.70581
572,60.5347,58.0065,1.24724,73.9573,63.291,1.44648,15.5214,1.2488,1.53096
573,33.4234,30.66,1.78931,88.1304,59.5391,1.02006,66.1973,0.596202,1.89225
574,63.6809,40.1051,0.703675,132.754,67.3288,2.58785,87.4691,1.81072,1.7032
575,83.3015,57.3678,0.871211,93.9111,82.9032,0.997363,37.5688,2.25109,0.864434
576,172.858,121.359,2.84901,53.9425,52.9956,1.89941,72.1823,1.33558,1.65502
577,43.7776,35.8723,0.606633,62.1529,46.103,0.923826,37.902,2.74274,1.90158
578,133.492,73.3435,2.7131,232.588,186.028,2.96524,50.2897,0.540719,0.781368
579,88.3456,44.888,0.782094,76.7292,42.0514,1.04074,24.1675,2.51206,2.15483
580,52.4546,44.5263,1.70791,110.738,83.7482,2.16315,16.4165,1.73414,1.22365
581,144.265,76.4952,1.96934,140.166,51.2239,0.974574,28.4358,1.81296,1.1447
582,40.6862,39.824,1.16232,116.098,79.1801,2.35376,12.1304,2.45507,2.15949
583,107.611,59.6922,2.104,185.002,79.1189,2.68376,44.0179,1.34192,1.01459
584,114.258,75.4951,2.53109,93.1851,31.9877,1.03646,8.21364,2.27488,1.65986
585,42.3442,38.4855,1.47527,89.0339,78.2112,1.43233,79.4517,2.58178,2.95654
586,109.602,83.5988,1.94247,71.9315,56.403,1.30868,64.3734,1.35691,1.46292
587,95.1045,41.5416,2.09892,131.6,73.84,2.94459,50.7132,1.37231,2.65244
588,125.497,56.6901,1.13954,270.886,200.154,1.7024,66.2542,0.918642,0.815545
589,61.6898,43.4077,1.07487,128.834,52.0603,1.45335,49.2912,1.68839,0.897791
590,108.945,76.7623,2.10611,125.862,77.0395,1.55711,38.6776,0.895646,1.28635
591,87.9469,71.2426,1.10829,99.4112,88.0818,1.09759,80.7546,1.43234,1.36656
592,324.68,268.852,1.96153,54.1055,48.0252,1.01328,47.9288,0.952947,0.886709
593,68.572,44.921,1.58673,97.1677,81.1896,1.02224,76.807,1.28621,2.23327
594,58.9406,53.4592,0.858391,201.556,81.938,1.10236,150.338,1.05461,0.873091
